id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
F03,MomW OSS 1,F03,turbine,38.42099235,-74.7732055,2.0,1.0,2.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,519797.5937,4252551.024,7587.3719,18720.984,1.4719413837320028,0
J11,MomW OSS 2,J11,turbine,38.28592791,-74.72967281,2.0,1.0,2.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523641.5782,4237574.645,11431.3564,3744.605,1.94039208074164,0
E04,FD OSS,E04,turbine,38.40415397,-74.79223108,3.0,2.0,2.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,518140.9997,4250678.722,5930.7779,16848.682,1.471938624714246,0
O13,MarW OSS,O13,turbine,38.25199087,-74.65368216,2.0,2.0,2.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,530301.4863,4233831.229,18091.2645,1.189,1.4719370449180913,0
G03,MomW OSS 1,G03,turbine,38.42096116,-74.75688442,2.0,2.0,2.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521222.3217,4252551.194,9012.0999,18721.154,1.9404217533188093,0
J12,MomW OSS 2,J12,turbine,38.26906163,-74.73238597,2.0,2.0,2.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523409.7122,4235702.512,11199.4904,1872.472,1.471934520027136,0
D04,FD OSS,D04,turbine,38.40418023,-74.80854841,3.0,3.0,2.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516716.2718,4250678.552,4506.05,16848.512,1.4719413837320028,0
P13,MarW OSS,P13,turbine,38.25194322,-74.63739913,2.0,3.0,2.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,531726.2142,4233831.399,19515.9924,1.359,1.9404217533188093,0
G04,MomW OSS 1,G04,turbine,38.40409464,-74.75959649,2.0,3.0,2.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,520990.4557,4250679.062,8780.2339,16849.022,1.4719430226686017,0
J13,MomW OSS 2,J13,turbine,38.25219523,-74.73509785,2.0,3.0,2.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523177.8463,4233830.38,10967.6245,0.34,1.9403873519658472,0
D03,FD OSS,D03,turbine,38.42104792,-74.80584772,3.0,4.0,2.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516948.1377,4252550.685,4737.9159,18720.645,2.2718789733918485,0
Q13,MarW OSS,Q13,turbine,38.25189331,-74.62111614,2.0,4.0,2.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,533150.9422,4233831.569,20940.7204,1.529,1.940402656227302,0
H04,MomW OSS 1,H04,turbine,38.40406157,-74.74327923,2.0,4.0,2.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,522415.1837,4250679.232,10204.9619,16849.192,1.471941176986796,0
