Unnamed: 0,id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
123,1073,OSS1,1073,turbine,39.35423521,-74.17603772,7.0,2.0,7.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,570991.6958,4356411.344,6154.979276,23054.17481,1.1576762375012457,0
124,926,OSS2,926,turbine,39.2129955,-74.09092861,7.0,2.0,7.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,578482.2007,4340806.992,13645.4842,7449.82214,2.104199834678651,0
125,985,OSS3,985,turbine,39.27806659,-73.97947718,7.0,2.0,7.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,588022.8678,4348130.979,23186.1513,14773.809,2.1042080023856418,0
126,1085,OSS1,1085,turbine,39.37102411,-74.17703306,7.0,3.0,7.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,570888.963,4358273.8,6052.246502,24916.63034,1.917520577234935,0
127,927,OSS2,927,turbine,39.21463443,-74.07823174,7.0,3.0,7.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,579576.5191,4340999.95,14739.80264,7642.78001,1.157669649539931,0
128,968,OSS3,968,turbine,39.26127635,-73.97852994,7.0,3.0,7.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,588125.6006,4346268.524,23288.8841,12911.354,1.1576726090488323,0
129,1084,OSS1,1084,turbine,39.36937473,-74.18975616,7.0,4.0,7.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,569794.6446,4358080.842,4957.928111,24723.67245,1.1576782027649402,0
130,928,OSS2,928,turbine,39.21627196,-74.06553431,7.0,4.0,7.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,580670.8375,4341192.908,15834.12102,7835.73782,1.157666492024426,0
131,1086,OSS3,1086,turbine,39.26290286,-73.965822,7.0,4.0,7.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,589219.919,4346461.481,24383.2025,13104.311,1.1576704724038387,0
132,1072,OSS1,1072,turbine,39.3525859,-74.18875779,7.0,5.0,7.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,569897.3774,4356218.387,5060.660866,22861.21685,1.9175248404021352,0
133,929,OSS2,929,turbine,39.2179081,-74.05283631,7.0,5.0,7.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,581765.1558,4341385.865,16928.43932,8028.69573,1.1576644073957805,0
134,1087,OSS3,1087,turbine,39.26452797,-73.95311349,7.0,5.0,7.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,590314.2373,4346654.439,25477.5208,13297.269,1.1576675259829925,0
135,1034,OSS1,1034,turbine,39.30716218,-74.14763046,8.0,0.0,8.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,573488.5307,4351209.894,8651.814201,17852.72388,2.061658255081652,0
136,939,OSS2,939,turbine,39.22485996,-74.12999849,8.0,0.0,8.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,575096.5129,4342090.574,10259.79637,8733.40405,2.396139665477113,0
137,1022,OSS3,1022,turbine,39.30512621,-74.03223522,8.0,0.0,8.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,583440.1288,4351084.059,18603.4123,17726.889,5.615101804772463,0
138,1049,OSS1,1049,turbine,39.32395138,-74.14861853,8.0,1.0,8.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,573385.7979,4353072.349,8549.081459,19715.17936,1.9175279893934625,0
139,924,OSS2,924,turbine,39.20971348,-74.11632065,8.0,1.0,8.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,576293.564,4340421.076,11456.84748,7063.9064,2.104206788397096,0
140,1021,OSS3,1021,turbine,39.30349254,-74.04494944,8.0,1.0,8.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,582345.8105,4350891.101,17509.094,17533.931,1.1576809604251268,0
141,1062,OSS1,1062,turbine,39.34074053,-74.149607,8.0,2.0,8.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,573283.0652,4354934.805,8446.348711,21577.63497,1.917523072294295,0
142,911,OSS2,911,turbine,39.19456542,-74.10264865,8.0,2.0,8.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,577490.6151,4338751.578,12653.8986,5394.40878,2.1042080023856418,0
143,1020,OSS3,1020,turbine,39.30185747,-74.05766309,8.0,2.0,8.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,581251.4921,4350698.143,16414.7756,17340.973,1.9175643995434195,0
144,1075,OSS1,1075,turbine,39.35752963,-74.15059587,8.0,3.0,8.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,573180.3325,4356797.26,8343.616009,23440.0905,1.9175181542224429,0
145,912,OSS2,912,turbine,39.19620567,-74.08995536,8.0,3.0,8.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,578584.9334,4338944.536,13748.21695,5587.36654,1.1576726090488323,0
146,1019,OSS3,1019,turbine,39.30022101,-74.07037618,8.0,3.0,8.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,580157.1737,4350505.185,15320.4572,17148.015,1.1576794090912517,0
147,1076,OSS1,1076,turbine,39.35917474,-74.13787408,8.0,4.0,8.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,574274.6509,4356990.218,9437.934386,23633.04828,1.1576716884572578,0
148,913,OSS2,913,turbine,39.19784453,-74.0772615,8.0,4.0,8.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,579679.2519,4339137.494,14842.5354,5780.32448,1.1576704724038387,0
149,1018,OSS3,1018,turbine,39.29858315,-74.0830887,8.0,4.0,8.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,579062.8554,4350312.227,14226.1389,16955.057,1.917565340725036,0
150,914,OSS2,914,turbine,39.199482,-74.06456708,8.0,5.0,8.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,580773.5702,4339330.452,15936.85375,5973.28227,1.1576675259829925,0
151,1035,OSS1,1035,turbine,39.30880708,-74.13491776,9.0,0.0,9.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,574582.8491,4351402.851,9746.13263,18045.68175,2.696136906040904,0
152,908,OSS2,908,turbine,39.18963633,-74.14072514,9.0,0.0,9.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,574207.66,4338172.705,9370.943491,4815.53516,5.615101804772463,0
153,1023,OSS3,1023,turbine,39.30675849,-74.01952044,9.0,0.0,9.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,584534.4473,4351277.017,19697.7308,17919.847,3.7600187921807966,0
154,1050,OSS1,1050,turbine,39.32559635,-74.1359028,9.0,1.0,9.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,574480.1163,4353265.307,9643.399856,19908.13724,1.9175238366388512,0
155,909,OSS2,909,turbine,39.19128075,-74.12803354,9.0,1.0,9.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,575301.9784,4338365.663,10465.2619,5008.493,1.1576809604251268,0
156,1042,OSS3,1042,turbine,39.32028233,-74.04591291,9.0,1.0,9.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,582243.0777,4352753.556,17406.3612,19396.386,2.772158995844282,0
157,1063,OSS1,1063,turbine,39.34238557,-74.13688824,9.0,2.0,9.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,574377.3836,4355127.762,9540.66712,21770.59276,1.917518920302218,0
158,901,OSS2,901,turbine,39.17449107,-74.12705166,9.0,2.0,9.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,575404.7111,4336503.207,10567.99464,3146.03753,1.9175643995434195,0
159,1041,OSS3,1041,turbine,39.3186472,-74.05862959,9.0,2.0,9.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,581148.7594,4352560.599,16312.0429,19203.429,2.104211426973169,0
160,1077,OSS1,1077,turbine,39.36081846,-74.12515172,9.0,3.0,9.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,575368.9693,4357183.176,10532.25278,23826.00617,2.333325222637391,0
161,902,OSS2,902,turbine,39.17613404,-74.1143625,9.0,3.0,9.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,576499.0295,4336696.165,11662.31302,3338.99536,1.1576794090912517,0
162,1040,OSS3,1040,turbine,39.31701067,-74.0713457,9.0,3.0,9.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,580054.441,4352367.641,15217.7245,19010.471,2.1042128698705005,0
163,1078,OSS1,1078,turbine,39.36246078,-74.11242879,9.0,4.0,9.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,576463.2876,4357376.134,11626.57108,24018.96408,1.1576664538141994,0
164,896,OSS2,896,turbine,39.15934424,-74.11338401,9.0,4.0,9.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,576601.7622,4334833.71,11765.04576,1476.53986,1.917565340725036,0
165,1039,OSS3,1039,turbine,39.31537274,-74.08406125,9.0,4.0,9.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,578960.1226,4352174.683,14123.4061,18817.513,1.1576716584636684,0
166,1079,OSS1,1079,turbine,39.3641017,-74.09970529,9.0,5.0,9.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,577557.606,4357569.092,12720.88953,24211.92193,1.1576638059374411,0
167,897,OSS2,897,turbine,39.16098574,-74.1006973,9.0,5.0,9.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,577696.0806,4335026.667,12859.36414,1669.49771,1.1576765247683878,0
168,895,OSS2,895,turbine,39.14583588,-74.08703792,9.0,6.0,9.0,6.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,578893.1317,4333357.17,14056.41522,0.0,2.104216497331598,0
169,1036,OSS1,1036,turbine,39.31045059,-74.12220448,10.0,0.0,10.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,575677.1674,4351595.809,10840.45096,18238.63956,3.57366790046471,0
170,922,OSS2,922,turbine,39.20642589,-74.14171042,10.0,0.0,10.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,574104.9272,4340035.16,9268.210737,6677.99072,3.7600187921807966,0
171,1043,OSS3,1043,turbine,39.32191606,-74.03319566,10.0,0.0,10.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,583337.3961,4352946.514,18500.6796,19589.344,1.9323461650291835,0
172,1051,OSS1,1051,turbine,39.32723993,-74.1231865,10.0,1.0,10.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,575574.4348,4353458.265,10737.71828,20101.09517,1.9175197603371408,0
173,910,OSS2,910,turbine,39.19292378,-74.11534138,10.0,1.0,10.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,576396.2968,4338558.621,11559.58027,5201.45083,2.772158995844282,0
174,1058,OSS3,1058,turbine,39.33870586,-74.03415648,10.0,1.0,10.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,583234.6633,4354808.97,18397.9468,21451.8,2.1042101066505574,0
175,1052,OSS1,1052,turbine,39.32888211,-74.11046963,10.0,2.0,10.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,576668.7531,4353651.223,11832.03662,20294.05293,1.157668238185224,0
176,903,OSS2,903,turbine,39.17777561,-74.10167278,10.0,2.0,10.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,577593.3479,4336889.123,12756.63139,3531.95321,2.104211426973169,0
177,1057,OSS3,1057,turbine,39.33707207,-74.04687676,10.0,2.0,10.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,582140.345,4354616.012,17303.6285,21258.842,4.744940244027407,0
178,1053,OSS1,1053,turbine,39.3305229,-74.09775219,10.0,3.0,10.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,577763.0714,4353844.18,12926.35495,20487.01079,1.1576658310359993,0
179,898,OSS2,898,turbine,39.16262586,-74.08801001,10.0,3.0,10.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,578790.399,4335219.625,13953.68247,1862.45553,2.1042128698705005,0
180,1056,OSS3,1056,turbine,39.33543687,-74.05959646,10.0,3.0,10.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,581046.0266,4354423.054,16209.3101,21065.884,1.1576712637967723,0
181,1066,OSS1,1066,turbine,39.34731232,-74.09872854,10.0,4.0,10.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,577660.3387,4355706.636,12823.62222,22349.46632,1.917505578774608,0
182,899,OSS2,899,turbine,39.16426459,-74.07532217,10.0,4.0,10.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,579884.7174,4335412.583,15048.00089,2055.41334,1.1576716584636684,0
183,1055,OSS3,1055,turbine,39.33380028,-74.07231561,10.0,4.0,10.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,579951.7083,4354230.096,15114.9918,20872.926,1.157668163156604,0
184,1065,OSS1,1065,turbine,39.34567147,-74.11144901,10.0,5.0,10.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,576566.0203,4355513.678,11729.30385,22156.50852,1.1576648347036629,0
185,900,OSS2,900,turbine,39.16590193,-74.06263376,10.0,5.0,10.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,580979.0357,4335605.541,16142.31922,2248.37128,1.157669619310364,0
186,1054,OSS3,1054,turbine,39.33216229,-74.08503418,10.0,5.0,10.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,578857.3898,4354037.138,14020.6733,20679.968,1.157665285554952,0
187,1064,OSS1,1064,turbine,39.34402922,-74.12416891,10.0,6.0,10.0,6.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,575471.702,4355320.72,10634.9855,21963.55067,1.1576674536400988,0
188,938,OSS2,938,turbine,39.2232154,-74.1426961,11.0,0.0,11.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,574002.1945,4341897.616,9165.47799,8540.44619,1.9323461650291835,0
189,1044,OSS3,1044,turbine,39.3235484,-74.02047786,11.0,0.0,11.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,584431.7144,4353139.472,19594.9979,19782.302,3.891677566671111,0
190,923,OSS2,923,turbine,39.20807038,-74.12901582,11.0,1.0,11.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,575199.2456,4340228.118,10362.52915,6870.94858,2.1042101066505574,0
191,1059,OSS3,1059,turbine,39.34033826,-74.02143565,11.0,1.0,11.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,584328.9818,4355001.928,19492.2653,21644.758,1.1576849453219662,0
192,904,OSS2,904,turbine,39.17941579,-74.08898249,11.0,2.0,11.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,578687.6662,4337082.081,13850.94975,3724.91112,4.744940244027407,0
193,1070,OSS3,1070,turbine,39.35386175,-74.04784099,11.0,2.0,11.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,582037.6122,4356478.467,17200.8957,23121.297,1.1576873521656277,0
194,905,OSS2,905,turbine,39.18105459,-74.07629164,11.0,3.0,11.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,579781.9846,4337275.039,14945.26808,3917.86888,1.1576712637967723,0
195,1069,OSS3,1069,turbine,39.35222649,-74.06056373,11.0,3.0,11.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,580943.2938,4356285.51,16106.5773,22928.34,,0
196,906,OSS2,906,turbine,39.18269199,-74.06360023,11.0,4.0,11.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,580876.303,4337467.996,16039.58653,4110.82676,1.157668163156604,0
197,1068,OSS3,1068,turbine,39.35058983,-74.0732859,11.0,4.0,11.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,579848.9755,4356092.552,15012.259,22735.382,,0
198,907,OSS2,907,turbine,39.184328,-74.05090826,11.0,5.0,11.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,581970.6213,4337660.954,17133.90482,4303.78466,1.157665285554952,0
199,1067,OSS3,1067,turbine,39.34895178,-74.08600751,11.0,5.0,11.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,578754.6571,4355899.594,13917.9406,22542.424,,0
200,OSS1,OSS1,OSS1,substation,39.28954201,-74.15299601,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,573044.2341,4349250.076,8207.517658,15892.90621,0.0,0
201,OSS2,OSS2,OSS2,substation,39.23917407,-74.15003087,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,573352.4323,4343662.711,8515.71579,10305.54145,0.0,0
202,OSS3,OSS3,OSS3,substation,39.30773892,-74.01175106,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,585203.1276,4351393.116,20366.4111,18035.946,0.0,0
